ticker,in_orats,in_polygon,source
SVM,1,1,both
SVMH,0,1,polygon
SVMHW,0,1,polygon
SVMK,1,0,orats
SVMLF,1,0,orats
SVN,1,0,orats
SVNT,1,0,orats
SVNTQ,1,0,orats
SVO,1,0,orats
SVOL,1,1,both
SVR,1,0,orats
SVRA,1,1,both
SVRE,0,1,polygon
SVT,0,1,polygon
SVU,1,0,orats
SVV,1,1,both
SVVC,1,0,orats
SVVS,1,0,orats
SVXY,1,1,both
SW,1,0,orats
SWAG,0,1,polygon
SWAGW,0,1,polygon
SWAN,1,1,both
SWAR,1,0,orats
SWAV,1,1,both
SWAY,1,0,orats
SWBI,1,1,both
SWC,1,0,orats
SWCH,1,0,orats
SWEB,1,0,orats
SWFT,1,0,orats
SWH,1,0,orats
SWHC,1,0,orats
SWHYL,1,0,orats
SWI,1,1,both
SWIM,1,1,both
SWIN,0,1,polygon
SWIR,1,0,orats
SWK,1,1,both
SWKH,0,1,polygon
SWKHL,0,1,polygon
SWKS,1,1,both
SWM,1,0,orats
SWN,1,1,both
SWS,1,0,orats
SWSH,1,0,orats
SWSI,1,0,orats
SWTX,1,1,both
SWVL,1,1,both
SWVLW,0,1,polygon
SWX,1,1,both
SWY,1,0,orats
SWZ,0,1,polygon
SXC,1,1,both
SXCI,1,0,orats
SXCP,1,0,orats
SXE,1,0,orats
SXI,1,1,both
SXL,1,0,orats
SXP,1,0,orats
SXQG,0,1,polygon
SXT,1,1,both
SXTC,0,1,polygon
SXTP,0,1,polygon
SXTPW,0,1,polygon
SXUS,0,1,polygon
SY,1,1,both
SYA,1,0,orats
SYBT,1,1,both
SYBX,1,1,both
SYF,1,1,both
SYFpA,0,1,polygon
SYGR,1,0,orats
SYII,0,1,polygon
SYK,1,1,both
SYKE,1,0,orats
SYLD,1,1,both
SYM,1,1,both
SYMC,1,0,orats
SYMM,1,0,orats
SYMX,1,0,orats
SYNA,1,1,both
SYNB,0,1,polygon
SYNC,1,0,orats
SYNH,1,0,orats
SYNL,1,0,orats
SYNM,1,0,orats
SYNO,1,0,orats
SYNT,1,0,orats
SYPR,1,1,both
SYQ,1,0,orats
SYRA,0,1,polygon
SYRE,1,1,both
SYRG,1,0,orats
SYRS,1,1,both
SYT,1,1,both
SYTA,0,1,polygon
SYTAW,0,1,polygon
SYUS,0,1,polygon
SYX,1,0,orats
SYY,1,1,both
SZK,1,1,both
SZMK,1,0,orats
SZNE,0,1,polygon
SZR,1,0,orats
SZYM,1,0,orats
SZZL,0,1,polygon
SZZLW,0,1,polygon
T,1,1,both
TA,1,0,orats
TAC,1,1,both
TACK,0,1,polygon
TACO,1,0,orats
TACT,1,1,both
TAFI,0,1,polygon
TAFL,0,1,polygon
TAFM,0,1,polygon
TAGG,0,1,polygon
TAGS,1,1,both
TAHO,1,0,orats
TAIL,1,1,both
TAIT,0,1,polygon
TAK,1,1,both
TAL,1,1,both
TALK,1,1,both
TALKW,0,1,polygon
TALO,1,1,both
TALX,1,0,orats
TAM,1,0,orats
TAN,1,1,both
TANH,0,1,polygon
TAO,1,0,orats
TAOM,1,0,orats
TAOP,1,1,both
TAP,1,1,both
TARA,1,1,both
TARK,1,1,both
TARO,1,1,both
TAROF,1,0,orats
TARR,1,0,orats
TARS,1,1,both
TASK,1,1,both
TASR,1,0,orats
TAST,1,1,both
TAT,1,0,orats
TATT,0,1,polygon
TAXF,0,1,polygon
TAXI,1,0,orats
TAYC,1,0,orats
TAYD,0,1,polygon
TBA,1,0,orats
TBB,0,1,polygon
TBBB,1,0,orats
TBBK,1,1,both
TBC,0,1,polygon
TBCH,1,0,orats
TBF,1,1,both
TBG,0,1,polygon
TBH,1,0,orats
TBHC,1,0,orats
TBI,1,1,both
TBIL,1,1,both
TBIO,1,1,both
TBJL,0,1,polygon
TBK,1,0,orats
TBL,1,0,orats
TBLA,1,1,both
TBLD,0,1,polygon
TBLL,0,1,polygon
TBLT,0,1,polygon
TBLU,1,0,orats
TBMC,0,1,polygon
TBMCR,0,1,polygon
TBNK,1,1,both
TBPH,1,1,both
TBRA,1,0,orats
TBRG,1,0,orats
TBSI,1,0,orats
TBSIQ,1,0,orats
TBT,1,1,both
TBUX,0,1,polygon
TBX,0,1,polygon
TC,1,1,both
TCAF,1,1,both
TCAL,1,0,orats
TCAP,1,0,orats
TCB,1,0,orats
TCBC,0,1,polygon
TCBI,1,1,both
TCBIO,0,1,polygon
TCBK,1,1,both
TCBP,0,1,polygon
TCBPW,0,1,polygon
TCBS,0,1,polygon
TCBX,1,1,both
TCDA,1,0,orats
TCF,1,0,orats
TCHI,1,1,both
TCHP,0,1,polygon
TCI,0,1,polygon
TCJH,0,1,polygon
TCK,1,0,orats
TCL,1,0,orats
TCLP,1,0,orats
TCM,1,0,orats
TCMD,1,1,both
TCN,1,1,both
TCO,1,0,orats
TCOA,0,1,polygon
TCOA.U,0,1,polygon
TCOA.WS,0,1,polygon
TCOM,1,1,both
TCON,1,1,both
TCP,1,0,orats
TCPC,1,1,both
TCPTF,1,0,orats
TCRD,1,0,orats
TCRR,1,0,orats
TCRT,1,1,both
TCRX,0,1,polygon
TCS,1,1,both
TCX,1,1,both
TD,1,1,both
TDAY,1,0,orats
TDC,1,1,both
TDCX,1,1,both
TDF,0,1,polygon
TDG,1,1,both
TDI,0,1,polygon
TDIV,1,1,both
TDOC,1,1,both
TDS,1,1,both
TDSB,0,1,polygon
TDSC,1,1,both
TDSD,0,1,polygon
TDSE,0,1,polygon
TDSpU,0,1,polygon
TDSpV,0,1,polygon
TDTF,0,1,polygon
TDTT,1,1,both
TDUP,1,1,both
TDV,1,1,both
TDVG,0,1,polygon
TDVI,0,1,polygon
TDW,1,1,both
TDW.WS,0,1,polygon
TDY,1,1,both
TE,1,0,orats
TEA,1,0,orats
TEAD,1,0,orats
TEAF,0,1,polygon
TEAM,1,1,both
TEAR,1,0,orats
TECB,1,1,both
TECD,1,0,orats
TECH,1,1,both
TECK,1,1,both
TECL,1,1,both
TECS,1,1,both
TECTP,0,1,polygon
TECU,1,0,orats
TECUA,1,0,orats
TECX,1,0,orats
TEDU,0,1,polygon
TEF,1,1,both
TEG,1,0,orats
TEGP,1,0,orats
TEI,0,1,polygon
TEK,1,0,orats
TEL,1,1,both
TELA,1,1,both
TELK,1,0,orats
TELL,1,1,both
TELZ,0,1,polygon
TEM,1,0,orats
TEMP,0,1,polygon
TEMT,1,0,orats
TEN,1,0,orats
TENB,1,1,both
TENG,1,0,orats
TENK,0,1,polygon
TENKR,0,1,polygon
TENX,1,1,both
TEO,1,1,both
TEP,1,0,orats
TEQ,1,0,orats
TEQI,0,1,polygon
TER,1,1,both
TERG,1,0,orats
TERN,1,1,both
TERP,1,0,orats
TESL,1,0,orats
TESO,1,0,orats
TETE,0,1,polygon
TETEW,0,1,polygon
TETH,1,0,orats
TEU,1,0,orats
TEUM,1,0,orats
TEVA,1,1,both
TEX,1,1,both
TFC,1,1,both
TFCpI,0,1,polygon
TFCpO,0,1,polygon
TFCpR,0,1,polygon
TFFP,1,1,both
TFI,1,1,both
TFII,1,1,both
TFIN,1,1,both
TFINP,0,1,polygon
TFJL,0,1,polygon
TFLO,1,1,both
TFLR,0,1,polygon
TFM,1,0,orats
TFPM,1,1,both
TFPN,0,1,polygon
TFSA,0,1,polygon
TFSL,1,1,both
TFSM,1,0,orats
TFX,1,1,both
TG,1,1,both
TGA,1,0,orats
TGAA,0,1,polygon
TGAAW,0,1,polygon
TGAN,0,1,polygon
TGB,1,1,both
TGE,1,0,orats
TGEN,1,0,orats
TGH,1,1,both
TGHpA,0,1,polygon
TGHpB,0,1,polygon
TGI,1,1,both
TGIC,1,0,orats
TGIF,0,1,polygon
TGL,0,1,polygon
TGLR,0,1,polygon
TGLS,1,1,both
TGNA,1,1,both
TGP,1,0,orats
TGRT,0,1,polygon
TGRW,0,1,polygon
TGS,1,1,both
TGT,1,1,both
TGTX,1,1,both
TH,1,1,both
THAR,0,1,polygon
THBR,1,0,orats
THC,1,1,both
THCA,1,0,orats
THCB,1,0,orats
THCH,1,1,both
THCP,0,1,polygon
THCPU,0,1,polygon
THCPW,0,1,polygon
THCX,1,1,both
THD,1,1,both
THE,1,0,orats
THFF,1,1,both
THG,1,1,both
THI,1,0,orats
THLD,1,0,orats
THLV,1,1,both
THM,1,1,both
THMO,0,1,polygon
THMR,1,0,orats
THMRQ,1,0,orats
THNQ,1,1,both
THO,1,1,both
THOR,1,0,orats
THQ,0,1,polygon
THQI,1,0,orats
THR,1,1,both
THRD,1,1,both
THRM,1,1,both
THRN,1,0,orats
THRO,1,0,orats
THRX,1,1,both
THRY,1,1,both
THS,1,1,both
THTA,0,1,polygon
THTX,1,1,both
THW,0,1,polygon
THWWW,0,1,polygon
THX,1,0,orats
THY,0,1,polygon
THYF,0,1,polygon
TI,1,0,orats
TIBX,1,0,orats
TIC,1,0,orats
TICC,1,0,orats
TIE,1,0,orats
TIER,1,0,orats
TIF,1,0,orats
TIG,1,0,orats
TIGO,1,1,both
TIGR,1,1,both
TII,1,0,orats
TIL,1,1,both
TILE,1,1,both
TILL,1,1,both
TILT,0,1,polygon
TIMB,1,1,both
TIME,1,1,both
TIN,1,0,orats
TINT,1,0,orats
TINY,1,1,both
TIO,1,0,orats
TIP,1,1,both
TIPD,1,0,orats
TIPL,1,0,orats
TIPT,1,1,both
TIPX,1,1,both
TIPZ,0,1,polygon
TIRX,0,1,polygon
TIS,1,0,orats
TISI,1,1,both
TITN,1,1,both
TIV,1,0,orats
TIVC,0,1,polygon
TIVO,1,0,orats
TIXT,1,1,both
TJUL,0,1,polygon
TJX,1,1,both
TK,1,1,both
TKAI,1,0,orats
TKAT,1,0,orats
TKC,1,1,both
TKLC,1,0,orats
TKLF,0,1,polygon
TKMR,1,0,orats
TKNO,1,1,both
TKO,1,1,both
TKR,1,1,both
TKTM,1,0,orats
TLAB,1,0,orats
TLB,1,0,orats
TLCR,1,0,orats
TLCV,1,0,orats
TLEO,1,0,orats
TLF,0,1,polygon
TLGD,1,0,orats
TLGT,1,0,orats
TLGYW,0,1,polygon
TLH,1,1,both
TLIS,1,1,both
TLK,1,1,both
TLLP,1,0,orats
TLM,1,0,orats
TLMD,1,0,orats
TLMR,1,0,orats
TLN,1,0,orats
TLND,1,0,orats
TLO,1,0,orats
TLOG,1,0,orats
TLP,1,0,orats
TLPH,1,0,orats
TLRA,1,0,orats
TLRD,1,0,orats
TLRY,1,1,both
TLS,1,1,both
TLSA,1,1,both
TLSI,0,1,polygon
TLSIW,0,1,polygon
TLT,1,1,both
TLTD,0,1,polygon
TLTE,0,1,polygon
TLTI,1,0,orats
TLTM,1,0,orats
TLTQ,1,0,orats
TLTW,0,1,polygon
TLVT,1,0,orats
TLVTF,1,0,orats
TLXLY,1,0,orats
TLYS,1,1,both
TM,1,1,both
TMA,1,0,orats
TMAT,1,1,both
TMC,1,1,both
TMCI,1,1,both
TMCV,1,0,orats
TMCWW,0,1,polygon
TMDV,1,1,both
TMDX,1,1,both
TME,1,1,both
TMET,0,1,polygon
TMF,1,1,both
TMFC,1,1,both
TMFE,0,1,polygon
TMFG,0,1,polygon
TMFM,0,1,polygon
TMFS,0,1,polygon
TMFX,0,1,polygon
TMH,1,0,orats
TMHC,1,1,both
TMK,1,0,orats
TMM,1,0,orats
TMO,1,1,both
TMP,1,1,both
TMPO,1,0,orats
TMQ,1,1,both
TMR,1,0,orats
TMRK,1,0,orats
TMS,1,0,orats
TMSL,0,1,polygon
TMST,1,1,both
TMTA,1,0,orats
TMTC,0,1,polygon
TMTCR,0,1,polygon
TMUS,1,1,both
TMV,1,1,both
TMW,1,0,orats
TMX,1,0,orats
TMY,1,0,orats
TNA,1,1,both
TNAV,1,0,orats
TNB,1,0,orats
TNC,1,1,both
TNDM,1,1,both
TNE,1,0,orats
TNET,1,1,both
TNGO,1,0,orats
TNGX,1,1,both
TNK,1,1,both
TNL,1,1,both
TNON,0,1,polygon
TNONW,0,1,polygon
TNOX,1,0,orats
TNP,1,1,both
TNPpE,0,1,polygon
TNPpF,0,1,polygon
TNS,1,0,orats
TNTRQ,1,0,orats
TNX,1,0,orats
TNXP,1,1,both
TNY,1,0,orats
TNYA,1,1,both
TOA,1,0,orats
TOC,1,0,orats
TOCA,1,0,orats
TOI,1,1,both
TOK,0,1,polygon
TOKE,1,1,both
TOL,1,1,both
TOLL,0,1,polygon
TOLZ,1,1,both
TOMO,1,0,orats
TOMOY,1,0,orats
TOMZ,0,1,polygon
TONE,1,0,orats
TONEQ,1,0,orats
TONX,1,0,orats
TOO,1,0,orats
TOON,1,1,both
TOP,0,1,polygon
TOPP,1,0,orats
TOPS,1,1,both
TOPSD,1,0,orats
TOPT,1,0,orats
TOPW,1,0,orats
TOR,1,0,orats
TORC,1,0,orats
TORO,1,1,both
TOST,1,1,both
TOT,1,0,orats
TOTL,1,1,both
TOTR,0,1,polygon
TOUR,1,1,both
TOUS,1,1,both
TOUSQ,1,0,orats
TOVX,0,1,polygon
TOWN,1,1,both
TOWR,1,0,orats
TPAY,1,0,orats
TPB,1,1,both
TPC,1,1,both
TPCG,1,0,orats
TPCO,1,0,orats
TPCS,0,1,polygon
TPET,0,1,polygon
TPG,1,1,both
TPGY,1,0,orats
TPH,1,1,both
TPHD,0,1,polygon
TPHE,0,1,polygon
TPHS,0,1,polygon
TPI,1,0,orats
TPIC,1,1,both
TPIF,0,1,polygon
TPIV,1,0,orats
TPL,1,1,both
TPLC,0,1,polygon
TPLE,0,1,polygon
TPLM,1,0,orats
TPMN,0,1,polygon
TPOR,1,1,both
TPP,1,0,orats
TPR,1,1,both
TPRE,1,0,orats
TPSC,0,1,polygon
TPST,1,1,both
TPTA,0,1,polygon
TPTX,1,0,orats
TPUB,1,0,orats
TPVG,1,1,both
TPX,1,1,both
TPYP,1,1,both
TPZ,0,1,polygon
TQNT,1,0,orats
TQQQ,1,1,both
TQQY,1,0,orats
TR,1,1,both
TRA,1,0,orats
TRAD,1,0,orats
TRAK,1,1,both
TRAW,1,0,orats
TRB,1,0,orats
TRC,1,1,both
TRCO,1,0,orats
TRDA,1,1,both
TRDF,1,0,orats
TRE,1,0,orats
TREB,1,0,orats
TREC,1,0,orats
TREE,1,1,both
TREX,1,1,both
TRFK,1,1,both
TRFM,0,1,polygon
TRGL,1,0,orats
TRGP,1,1,both
TRGT,1,0,orats
TRH,1,0,orats
TRHC,1,0,orats
TRI,1,1,both
TRIB,1,1,both
TRID,1,0,orats
TRIDQ,1,0,orats
TRIL,1,0,orats
TRIN,1,1,both
TRINL,0,1,polygon
TRIP,1,1,both
TRIS,0,1,polygon
TRIS.U,0,1,polygon
TRIS.WS,0,1,polygon
TRIT,1,0,orats
TRK,1,0,orats
TRLA,1,0,orats
TRLG,1,0,orats
TRMA,1,0,orats
TRMAQ,1,0,orats
TRMB,1,1,both
TRMD,1,1,both
TRMK,1,1,both
TRML,1,1,both
TRMP,1,0,orats
TRMR,1,1,both
TRMS,1,0,orats
TRN,1,1,both
TRNC,1,0,orats
TRND,0,1,polygon
TRNE,1,0,orats
TRNO,1,1,both
TRNR,0,1,polygon
TRNS,1,1,both
TRNX,1,0,orats
TRON,1,1,both
TRONU,0,1,polygon
TRONW,0,1,polygon
TROO,1,1,both
TROV,1,0,orats
TROW,1,1,both
TROX,1,1,both
TRP,1,1,both
TRQ,1,0,orats
TRR,1,0,orats
TRS,1,1,both
TRST,1,1,both
TRT,0,1,polygon
TRTL,0,1,polygon
TRTL.U,0,1,polygon
TRTL.WS,0,1,polygon
TRTN,1,0,orats
TRTNpA,0,1,polygon
TRTNpB,0,1,polygon
TRTNpC,0,1,polygon
TRTNpD,0,1,polygon
TRTNpE,0,1,polygon
TRTX,1,1,both
TRTXpC,0,1,polygon
TRTY,0,1,polygon
TRU,1,1,both
TRUE,1,1,both
TRUP,1,1,both
TRV,1,1,both
TRVG,1,1,both
TRVI,1,1,both
TRVN,1,1,both
TRW,1,0,orats
TRWH,1,0,orats
TRX,1,1,both
TRXC,1,0,orats
TRXT,1,0,orats
TRY,1,0,orats
TRYP,1,0,orats
TS,1,1,both
TSAI,1,0,orats
TSAT,1,1,both
TSBK,1,1,both
TSBX,0,1,polygon
TSC,1,0,orats
TSCM,1,0,orats
TSCO,1,1,both
TSDD,1,1,both
TSE,1,1,both
TSEC,0,1,polygon
TSEM,1,1,both
TSFG,1,0,orats
TSG,1,0,orats
TSHA,1,1,both
TSI,0,1,polygon
TSIA,1,0,orats
TSJA,0,1,polygon
TSL,1,1,both
TSLA,1,1,both
TSLG,1,0,orats
TSLH,0,1,polygon
TSLI,1,0,orats
TSLL,1,1,both
TSLP,1,1,both
TSLQ,1,1,both
TSLR,1,1,both
TSLS,1,1,both
TSLT,1,1,both
TSLV,1,0,orats
TSLW,1,0,orats
TSLX,1,1,both
TSLY,1,1,both
TSLZ,1,1,both
TSM,1,1,both
TSME,0,1,polygon
TSMG,1,0,orats
TSMU,1,0,orats
TSMY,1,0,orats
TSN,1,1,both
TSO,1,0,orats
TSON,1,0,orats
TSP,1,1,both
TSPA,0,1,polygon
TSPT,1,0,orats
TSPY,1,0,orats
TSQ,1,1,both
TSRA,1,0,orats
TSRI,0,1,polygon
TSRO,1,0,orats
TSRX,1,0,orats
TSS,1,0,orats
TSSI,1,0,orats
TSTC,1,0,orats
TSTR,1,0,orats
TSU,1,0,orats
TSVT,1,1,both
TSW,1,0,orats
TSYS,1,0,orats
TSYW,1,0,orats
TSYY,1,0,orats
TT,1,1,both
TTAC,1,1,both
TTAI,0,1,polygon
TTAM,1,0,orats
TTAN,1,0,orats
TTC,1,1,both
TTCF,1,0,orats
TTCMY,1,0,orats
TTD,1,1,both
TTDU,1,0,orats
TTE,1,1,both
TTEC,1,1,both
TTEK,1,1,both
TTES,1,0,orats
TTGT,1,1,both
TTH,1,0,orats
TTI,1,1,both
TTM,1,0,orats
TTMI,1,1,both
TTNP,1,1,both
TTOO,1,1,both
TTP,0,1,polygon
TTPH,1,0,orats
TTPY,1,0,orats
TTS,1,0,orats
TTSH,1,1,both
TTT,1,1,both
TTWO,1,1,both
TU,1,1,both
TUA,1,1,both
TUBE,1,0,orats
TUEM,1,0,orats
TUES,1,0,orats
TUFN,1,0,orats
TUG,0,1,polygon
TUGN,0,1,polygon
TUMI,1,0,orats
TUNE,1,0,orats
TUP,1,1,both
TUR,1,1,both
TURB,0,1,polygon
TURN,1,1,both
TUSI,0,1,polygon
TUSK,1,1,both
TUTR,1,0,orats
TUYA,1,1,both
TUZ,1,0,orats
TV,1,1,both
TVAL,0,1,polygon
TVC,0,1,polygon
TVE,0,1,polygon
TVIA,1,0,orats
TVIAQ,1,0,orats
TVL,1,0,orats
TVPT,1,0,orats
TVRD,1,0,orats
TVTX,1,1,both
TVTY,1,0,orats
TW,1,1,both
TWB,1,0,orats
TWC,1,0,orats
TWCT,1,0,orats
TWEB,1,1,both
TWER,1,0,orats
TWGP,1,0,orats
TWI,1,1,both
TWIN,1,1,both
TWIO,0,1,polygon
TWKS,1,1,both
TWLL,1,0,orats
TWLO,1,1,both
TWLV,0,1,polygon
TWLVW,0,1,polygon
TWM,1,1,both
TWN,0,1,polygon
TWND,1,0,orats
TWNK,1,0,orats
TWO,1,1,both
TWOA,0,1,polygon
TWOU,1,1,both
TWOpA,0,1,polygon
TWOpB,0,1,polygon
TWOpC,0,1,polygon
TWP,1,0,orats
TWST,1,1,both
TWTC,1,0,orats
TWTI,1,0,orats
TWTR,1,0,orats
TWW,1,0,orats
TWX,1,0,orats
TX,1,1,both
TXCC,1,0,orats
TXCCQ,1,0,orats
TXCO,1,0,orats
TXCOQ,1,0,orats
TXG,1,1,both
TXI,1,0,orats
TXMD,1,1,both
TXN,1,1,both
TXNM,1,0,orats
TXO,1,1,both
TXRH,1,1,both
TXS,1,1,both
TXSS,0,1,polygon
TXT,1,1,both
TXTR,1,0,orats
TXU,1,0,orats
TXX,1,0,orats
TY,0,1,polygon
TYA,0,1,polygon
TYC,1,0,orats
TYD,1,1,both
TYG,0,1,polygon
TYGO,0,1,polygon
TYH,1,0,orats
TYL,1,1,both
TYLD,0,1,polygon
TYLG,1,1,both
TYME,1,0,orats
TYNE,1,0,orats
TYO,1,1,both
TYP,1,0,orats
TYPE,1,0,orats
TYRA,1,1,both
TYX,1,0,orats
TYp,0,1,polygon
TZA,1,1,both
TZIX,1,0,orats
TZOO,1,1,both
TZUP,1,0,orats
TpA,0,1,polygon
U,1,1,both
UA,1,1,both
UAA,1,1,both
UAE,1,1,both
UAG,1,0,orats
UAL,1,1,both
UAM,1,0,orats
UAMY,1,1,both
UAN,1,1,both
UAPH,1,0,orats
UAPR,0,1,polygon
UAUA,1,0,orats
UAUG,0,1,polygon
UAVS,1,1,both
UB,1,0,orats
UBA,1,0,orats
UBB,1,0,orats
UBCP,0,1,polygon
UBER,1,1,both
UBET,1,0,orats
UBEW,1,0,orats
UBFO,1,1,both
UBIO,1,0,orats
UBND,0,1,polygon
UBNK,1,0,orats
UBNT,1,0,orats
UBOT,1,1,both
UBR,1,1,both
UBRL,1,0,orats
UBS,1,1,both
UBSH,1,0,orats
UBSI,1,1,both
UBT,1,1,both
UBX,1,1,both
UCAR,1,1,both
UCB,1,0,orats
UCBH,1,0,orats
UCBI,1,1,both
UCBID,1,0,orats
UCBIO,0,1,polygon
UCC,1,1,both
UCFC,1,0,orats
UCIB,0,1,polygon
UCL,0,1,polygon
UCO,1,1,both
UCON,0,1,polygon
UCP,1,0,orats
UCRD,0,1,polygon
UCTT,1,1,both
UCYB,1,1,both
UDEC,0,1,polygon
UDF,1,0,orats
UDI,0,1,polygon
UDIV,0,1,polygon
UDMY,1,1,both
UDN,1,1,both
UDOW,1,1,both
UDR,1,1,both
UDRL,1,0,orats
UE,1,1,both
UEC,1,1,both
UEIC,1,1,both
UEPS,1,0,orats
UEVM,0,1,polygon
UFCS,1,1,both
UFEB,0,1,polygon
UFI,1,1,both
UFIV,0,1,polygon
UFO,1,1,both
UFPI,1,1,both
UFPT,1,1,both
UFS,1,0,orats
UG,0,1,polygon
UGA,1,1,both
UGE,1,1,both
UGI,1,1,both
UGIC,0,1,polygon
UGL,1,1,both
UGP,1,1,both
UGRO,1,1,both
UHAL,1,1,both
UHAL.B,0,1,polygon
UHCO,1,0,orats
UHG,0,1,polygon
UHGWW,0,1,polygon
UHS,1,1,both
UHT,1,1,both
UI,1,1,both
UIC,1,0,orats
UIHC,1,0,orats
UIL,1,0,orats
UIS,1,1,both
UITB,0,1,polygon
UIVM,0,1,polygon
UJAN,0,1,polygon
UJB,0,1,polygon
UJUL,0,1,polygon
UJUN,0,1,polygon
UK,0,1,polygon
UKOMW,0,1,polygon
UKS,1,0,orats
UKX,1,0,orats
UL,1,1,both
ULBI,1,1,both
ULBR,1,0,orats
ULCC,1,1,both
ULE,1,1,both
ULH,0,1,polygon
ULS,1,0,orats
ULST,0,1,polygon
ULTA,1,1,both
ULTI,1,0,orats
ULTR,1,1,both
ULTY,1,0,orats
ULVM,0,1,polygon
ULY,0,1,polygon
UMAC,1,0,orats
UMAR,0,1,polygon
UMAY,0,1,polygon
UMBF,1,1,both
UMC,1,1,both
UMDD,1,1,both
UMH,1,1,both
UMHpD,0,1,polygon
UMI,0,1,polygon
UMMA,0,1,polygon
UMPQ,1,0,orats
UN,1,0,orats
UNB,0,1,polygon
UNCY,1,1,both
UNF,1,1,both
UNFI,1,1,both
UNG,1,1,both
UNH,1,1,both
UNHG,1,0,orats
UNHW,1,0,orats
UNIS,1,0,orats
UNISQ,1,0,orats
UNIT,1,1,both
UNIY,0,1,polygon
UNL,1,1,both
UNM,1,1,both
UNMA,0,1,polygon
UNOV,0,1,polygon
UNP,1,1,both
UNS,1,0,orats
UNT,1,0,orats
UNTD,1,0,orats
UNTY,1,1,both
UNVR,1,0,orats
UNX,1,0,orats
UNXL,1,0,orats
UNXLQ,1,0,orats
UOCT,0,1,polygon
UONE,1,1,both
UONEK,1,1,both
UP,1,1,both
UPAR,1,1,both
UPB,1,0,orats
UPBD,1,1,both
UPC,0,1,polygon
UPGR,1,1,both
UPH,1,0,orats
UPI,1,0,orats
UPL,1,0,orats
UPLD,1,1,both
UPLMQ,1,0,orats
UPRO,1,1,both
UPS,1,1,both
UPSG,1,0,orats
UPST,1,1,both
UPSX,1,0,orats
UPV,1,0,orats
UPW,1,1,both
UPWK,1,1,both
UPXI,1,1,both
UQM,1,0,orats
URA,1,1,both
URAX,1,0,orats
URBN,1,1,both
URE,1,1,both
URG,0,1,polygon
URGN,1,1,both
URI,1,1,both
URNJ,1,1,both
URNM,1,1,both
UROY,1,1,both
URRE,1,0,orats
URS,1,0,orats
URTH,1,1,both
URTY,1,1,both
URZ,1,0,orats
USA,0,1,polygon
USAC,1,1,both
USAI,1,1,both
USAK,1,0,orats
USAP,1,1,both
USAR,1,0,orats
USAS,1,1,both
USAT,1,0,orats
USAU,1,1,both
USAX,1,0,orats
USB,1,1,both
USBE,1,0,orats
USBpA,0,1,polygon
USBpH,0,1,polygon
USBpP,0,1,polygon
USBpQ,0,1,polygon
USBpR,0,1,polygon
USBpS,0,1,polygon
USCA,0,1,polygon
USCB,0,1,polygon
USCF,0,1,polygon
USCI,1,1,both
USCR,1,0,orats
USCT,0,1,polygon
USCTW,0,1,polygon
USD,0,1,polygon
USDP,1,0,orats
USDU,1,1,both
USEA,0,1,polygon
USEG,1,1,both
USEP,0,1,polygon
USER,1,0,orats
USFD,1,1,both
USFI,0,1,polygon
USFR,1,1,both
USG,1,0,orats
USGG,1,0,orats
USGGF,1,0,orats
USGO,0,1,polygon
USGOW,0,1,polygon
USHY,1,1,both
USIG,1,1,both
USIO,1,1,both
USL,1,1,both
USLB,1,0,orats
USLM,1,1,both
USM,1,1,both
USMC,1,1,both
USMF,1,1,both
USML,0,1,polygon
USMO,1,0,orats
USMV,1,1,both
USNA,1,1,both
USO,1,1,both
USOD,1,0,orats
USOI,0,1,polygon
USOU,1,0,orats
USOY,1,0,orats
USPH,1,1,both
USPI,1,0,orats
USPX,1,1,both
USQ,1,0,orats
USRD,1,1,both
USRT,1,1,both
USS,1,0,orats
USSE,0,1,polygon
USSG,0,1,polygon
UST,1,1,both
USTB,0,1,polygon
USTR,1,0,orats
USU,1,0,orats
USVM,0,1,polygon
USVN,0,1,polygon
USVT,0,1,polygon
USX,1,0,orats
USXF,1,1,both
UTA,1,0,orats
UTEK,1,0,orats
UTEN,1,1,both
UTES,1,1,both
UTF,0,1,polygon
UTG,0,1,polygon
UTH,1,0,orats
UTHR,1,1,both
UTHY,1,1,both
UTI,1,1,both
UTIW,1,0,orats
UTL,1,1,both
UTMD,0,1,polygon
UTR,1,0,orats
UTRE,0,1,polygon
UTRN,0,1,polygon
UTSI,1,1,both
UTSL,1,1,both
UTWO,1,1,both
UTWY,1,1,both
UTX,1,0,orats
UTY,1,0,orats
UTZ,1,1,both
UUP,1,1,both
UUU,0,1,polygon
UUUG,1,0,orats
UUUU,1,1,both
UVE,1,1,both
UVIX,1,1,both
UVN,1,0,orats
UVSP,1,1,both
UVSPY,1,0,orats
UVV,1,1,both
UVXY,1,1,both
UWM,1,1,both
UWMC,1,1,both
UWMC.WS,0,1,polygon
UWN,1,0,orats
UX,1,0,orats
UXG,1,0,orats
UXI,1,1,both
UXIN,1,1,both
UXRP,1,0,orats
UYG,1,1,both
UYLD,0,1,polygon
UYM,1,1,both
UZD,0,1,polygon
UZE,0,1,polygon
UZF,0,1,polygon
V,1,1,both
VA,1,0,orats
VABK,0,1,polygon
VABS,0,1,polygon
VAC,1,1,both
VACQ,1,0,orats
VAL,1,1,both
VAL.WS,0,1,polygon
VALE,1,1,both
VALE_P,1,0,orats
VALG,1,0,orats
VALN,0,1,polygon
VALQ,1,1,both
